Input,Case1_LNoise,Case1_HPF(1),Case1_LPF(2),Case1_Kal(3),Case1_HPF_Kal(13),Case1_LPF_Kal(23),Case1_EKF(4),Case1_Label
-0.054818119,0.032790234,-0.334951036,1.85E-07,-0.257071031,-0.243277588,0.435923347,0.175664626,1
-0.060680126,0.027267041,-0.334905563,1.85E-07,-0.257071031,-0.243277588,0.435923347,0.175664626,1
-0.066524635,0.021761258,-0.334757604,1.85E-07,-0.257071031,-0.243277588,0.435923347,0.175664626,1
-0.072349961,0.01627457,-0.334507204,1.85E-07,-0.257071031,-0.243277588,0.435923347,0.175664626,1
-0.078154423,0.010808657,-0.334154437,1.85E-07,-0.257071031,-0.243277588,0.435923347,0.175664626,1
-0.083936349,0.005365192,-0.333699405,1.85E-07,-0.257071031,-0.243277588,0.435923347,0.175664626,1
-0.08969407,-5.42E-05,-0.333142242,1.85E-07,-0.257071031,-0.243277588,0.435923347,0.175664626,1
-0.095425926,-0.005447733,-0.332483109,1.85E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.101130264,-0.01081388,-0.331722198,1.85E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.10680544,-0.016150954,-0.33085973,1.85E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.112449817,-0.021457321,-0.329895956,1.85E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.118061767,-0.026731351,-0.328831154,1.85E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.123639672,-0.031971428,-0.327665634,1.85E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.129181924,-0.037175943,-0.326399733,1.85E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.134686923,-0.042343299,-0.325033817,1.84E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.140153084,-0.047471907,-0.323568282,1.84E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.145578829,-0.052560193,-0.322003552,1.84E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.150962594,-0.057606591,-0.32034008,1.84E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.156302827,-0.062609551,-0.318578348,1.83E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.161597987,-0.067567531,-0.316718864,1.83E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.166846547,-0.072479007,-0.314762167,1.82E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.172046995,-0.077342463,-0.312708822,1.82E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.17719783,-0.082156402,-0.310559423,1.81E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.182297567,-0.086919338,-0.308314592,1.81E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.187344736,-0.091629801,-0.305974977,1.80E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.19233788,-0.096286335,-0.303541255,1.80E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.197275561,-0.100887502,-0.301014129,1.79E-07,-0.29477707,-0.312344492,0.483874392,0.156134721,1
-0.202156355,-0.105431878,-0.298394329,1.79E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.206978853,-0.109918055,-0.295682613,1.78E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.211741665,-0.114344643,-0.292879764,1.77E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.216443418,-0.11871027,-0.289986593,1.77E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.221082757,-0.123013579,-0.287003934,1.76E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.225658342,-0.127253234,-0.28393265,1.75E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.230168855,-0.131427915,-0.280773628,1.74E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.234612995,-0.135536321,-0.277527781,1.74E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.238989481,-0.139577172,-0.274196046,1.73E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.24329705,-0.143549206,-0.270779386,1.72E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.24753446,-0.147451181,-0.267278788,1.71E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.251700489,-0.151281875,-0.263695262,1.70E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.255793937,-0.155040088,-0.260029845,1.69E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.259813622,-0.158724639,-0.256283594,1.68E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.263758386,-0.16233437,-0.252457591,1.68E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.267627091,-0.165868143,-0.248552942,1.67E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.271418621,-0.169324844,-0.244570775,1.66E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.275131883,-0.172703378,-0.240512238,1.65E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.278765806,-0.176002676,-0.236378505,1.64E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.282319343,-0.17922169,-0.232170769,1.63E-07,-0.2965857,-0.399877102,0.498239991,0.128562447,1
-0.285791468,-0.182359395,-0.227890246,1.61E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.28918118,-0.185414792,-0.22353817,1.60E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.292487502,-0.188386902,-0.2191158,1.59E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.295709481,-0.191274772,-0.214624412,1.58E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.298846187,-0.194077474,-0.210065303,1.57E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.301896716,-0.196794104,-0.205439789,1.56E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.304860187,-0.199423782,-0.200749207,1.55E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.307735748,-0.201965654,-0.19599491,1.54E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.310522568,-0.204418891,-0.191178271,1.52E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.313219843,-0.20678269,-0.186300681,1.51E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.315826796,-0.209056274,-0.181363549,1.50E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.318342676,-0.21123889,-0.176368299,1.49E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.320766756,-0.213329814,-0.171316375,1.47E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.323098338,-0.215328347,-0.166209234,1.46E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.325336749,-0.217233817,-0.161048351,1.45E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.327481344,-0.219045579,-0.155835217,1.44E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.329531504,-0.220763015,-0.150571336,1.42E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.331486639,-0.222385533,-0.145258228,1.41E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.333346183,-0.223912572,-0.139897428,1.40E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.335109602,-0.225343593,-0.134490482,1.38E-07,-0.262237973,-0.277718909,0.480712872,0.09639126,1
-0.336776387,-0.226678091,-0.129038953,1.37E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.338346056,-0.227915583,-0.123544413,1.36E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.339818158,-0.229055618,-0.118008449,1.34E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.341192268,-0.230097771,-0.112432659,1.33E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.342467989,-0.231041648,-0.106818654,1.32E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.343644954,-0.231886879,-0.101168054,1.30E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.344722824,-0.232633127,-0.09548249,1.29E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.345701287,-0.23328008,-0.089763603,1.28E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.346580061,-0.233827457,-0.084013045,1.26E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.347358893,-0.234275005,-0.078232476,1.25E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.348037559,-0.234622499,-0.072423565,1.23E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.348615862,-0.234869744,-0.066587988,1.22E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.349093636,-0.235016573,-0.060727431,1.21E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.349470743,-0.23506285,-0.054843585,1.19E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.349747074,-0.235008466,-0.048938149,1.18E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.349922551,-0.234853341,-0.043012828,1.16E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.349997121,-0.234597425,-0.037069333,1.15E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.349970764,-0.234240698,-0.031109378,1.14E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.349843487,-0.233783166,-0.025134686,1.12E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.349615327,-0.233224867,-0.01914698,1.11E-07,-0.195638463,-0.346292921,0.436887229,0.063468257,1
-0.349286349,-0.232565867,-0.01314799,1.10E-07,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.348856649,-0.231806261,-0.007139447,1.08E-07,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.348326351,-0.230946174,-0.001123086,1.07E-07,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.347695607,-0.229985759,0.004899356,1.05E-07,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.346964599,-0.228925197,0.010926141,1.04E-07,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.346133538,-0.227764701,0.016955528,1.03E-07,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.345202664,-0.22650451,0.022985778,1.01E-07,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.344172245,-0.225144892,0.029015148,1.00E-07,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.343042578,-0.223686146,0.035041899,9.88E-08,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.34181399,-0.222128598,0.041064289,9.75E-08,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.340486833,-0.220472601,0.047080582,9.62E-08,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.339061492,-0.218718539,0.05308904,9.49E-08,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.337538377,-0.216866824,0.059087927,9.36E-08,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.335917927,-0.214917894,0.065075513,9.23E-08,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.334200609,-0.212872218,0.071050068,9.11E-08,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.33238692,-0.210730292,0.077009868,8.98E-08,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.330477381,-0.208492637,0.082953191,8.86E-08,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.328472543,-0.206159806,0.088878323,8.74E-08,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.326372985,-0.203732377,0.094783552,8.62E-08,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.324179312,-0.201210956,0.100667173,8.50E-08,-0.104393226,-0.211358638,0.375619286,0.033674156,1
-0.321892157,-0.198596175,0.106527488,8.38E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.319512178,-0.195888694,0.112362805,8.26E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.317040063,-0.193089201,0.118171438,8.15E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.314476525,-0.190198408,0.123951711,8.04E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.311822301,-0.187217054,0.129701955,7.93E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.309078159,-0.184145906,0.13542051,7.82E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.306244889,-0.180985755,0.141105723,7.71E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.303323308,-0.177737419,0.146755955,7.60E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.300314259,-0.17440174,0.152369573,7.50E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.29721861,-0.170979586,0.157944956,7.40E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.294037252,-0.167471851,0.163480494,7.30E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.290771104,-0.163879452,0.16897459,7.20E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.287421108,-0.160203331,0.174425656,7.10E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.283988229,-0.156444455,0.179832119,7.01E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.280473457,-0.152603813,0.185192418,6.92E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.276877806,-0.14868242,0.190505003,6.83E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.273202312,-0.144681314,0.195768342,6.75E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.269448037,-0.140601553,0.200980915,6.66E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.265616061,-0.136444221,0.206141215,6.58E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.261707491,-0.132210424,0.211247753,6.50E-08,0.001067131,-0.146333626,0.30801453,0.010535014,1
-0.257723453,-0.127901289,0.216299055,6.42E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.253665097,-0.123517965,0.22129366,6.35E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.249533592,-0.119061622,0.226230127,6.28E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.245330129,-0.114533453,0.23110703,6.21E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.241055922,-0.109934669,0.235922961,6.14E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.236712202,-0.105266505,0.240676528,6.08E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.232300223,-0.100530211,0.245366358,6.02E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.227821256,-0.095727062,0.249991098,5.96E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.223276593,-0.090858349,0.25454941,5.91E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.218667544,-0.085925383,0.259039979,5.86E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.213995439,-0.080929494,0.263461506,5.81E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.209261625,-0.075872028,0.267812716,5.76E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.204467467,-0.070754352,0.27209235,5.72E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.199614347,-0.065577848,0.276299172,5.68E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.194703665,-0.060343915,0.280431968,5.64E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.189736838,-0.055053971,0.284489542,5.61E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.184715296,-0.049709449,0.288470724,5.57E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.179640489,-0.044311795,0.292374361,5.55E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.174513879,-0.038862474,0.296199327,5.52E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.169336946,-0.033362965,0.299944516,5.50E-08,0.108683093,0.205767471,0.246157602,-0.003141368,1
-0.164111181,-0.027814762,0.303608845,5.48E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.158838093,-0.02221937,0.307191257,5.47E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.1535192,-0.016578311,0.310690714,5.46E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.148156038,-0.010893119,0.314106207,5.45E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.142750153,-0.005165342,0.317436747,5.44E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.137303103,0.000603463,0.320681372,5.44E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.13181646,0.006411723,0.323839144,5.44E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.126291805,0.012257856,0.32690915,5.45E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.120730732,0.018140269,0.329890502,5.46E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.115134845,0.024057358,0.332782339,5.47E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.109505756,0.030007509,0.335583823,5.49E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.103845089,0.035989098,0.338294146,5.51E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.098154477,0.042000492,0.340912522,5.53E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.092435561,0.048040051,0.343438194,5.56E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.086689989,0.054106125,0.345870432,5.59E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.080919419,0.060197057,0.348208532,5.62E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.075125514,0.066311181,0.350451817,5.66E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.069309946,0.072446828,0.352599639,5.70E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.063474391,0.07860232,0.354651374,5.74E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.057620532,0.084775974,0.356606429,5.79E-08,0.206145969,0.194795569,0.201730077,-0.005562259,1
-0.051750057,0.090966101,0.358464239,5.84E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
-0.04586466,0.097171009,0.360224264,5.90E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
-0.039966036,0.103388999,0.361885995,5.96E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
-0.034055888,0.10961837,0.36344895,6.02E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
-0.028135919,0.115857419,0.364912676,6.09E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
-0.022207836,0.122104437,0.366276749,6.16E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
-0.01627335,0.128357715,0.367540772,6.23E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
-0.010334171,0.134615541,0.368704379,6.31E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
-0.004392012,0.140876202,0.369767231,6.39E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
0.001551414,0.147137984,0.370729021,6.47E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
0.007494392,0.153399173,0.371589467,6.56E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
0.013435209,0.159658055,0.37234832,6.65E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
0.019372152,0.165912917,0.373005357,6.75E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
0.025303509,0.172162046,0.373560388,6.85E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
0.031227569,0.178403731,0.374013249,6.95E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
0.037142624,0.184636264,0.374363807,7.06E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
0.043046968,0.190857939,0.374611959,7.17E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
0.048938899,0.197067053,0.374757631,7.28E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
0.054816717,0.203261906,0.374800778,7.40E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
0.060678729,0.209440804,0.374741385,7.52E-08,0.282305104,0.071952105,0.184674134,0.003855879,1
0.066523242,0.215602055,0.374579467,7.65E-08,0.328442285,0.426241139,0.202054799,0.024420964,1
0.072348573,0.221743974,0.374315068,7.78E-08,0.328442285,0.426241139,0.202054799,0.024420964,1
0.07815304,0.227864881,0.373948261,7.91E-08,0.328442285,0.426241139,0.202054799,0.024420964,1
0.083934971,0.233963101,0.373479151,8.05E-08,0.328442285,0.426241139,0.202054799,0.024420964,1
0.089692698,0.240036967,0.372907868,8.19E-08,0.328442285,0.426241139,0.202054799,0.024420964,1
0.095424561,0.246084819,0.372234577,8.33E-08,0.328442285,0.426241139,0.202054799,0.024420964,1
0.101128906,0.252105002,0.371459468,8.48E-08,0.328442285,0.426241139,0.202054799,0.024420964,1
0.106804089,0.258095873,0.370582762,8.63E-08,0.328442285,0.426241139,0.202054799,0.024420964,1
0.112448473,0.264055793,0.36960471,8.78E-08,0.328442285,0.426241139,0.202054799,0.024420964,1
0.118060431,0.269983136,0.36852559,8.94E-08,0.328442285,0.426241139,0.202054799,0.024420964,1
0.123638345,0.275876282,0.367345713,9.10E-08,0.328442285,0.426241139,0.202054799,0.024420964,1
0.129180605,0.281733622,0.366065414,9.26E-08,0.328442285,0.426241139,0.202054799,0.024420964,1
0.134685614,0.287553559,0.364685061,9.43E-08,0.328442285,0.426241139,0.202054799,0.024420964,1
0.140151784,0.293334504,0.363205049,9.60E-08,0.328442285,0.426241139,0.202054799,0.024420964,1
0.145577539,0.29907488,0.361625803,9.77E-08,0.328442285,0.426241139,0.202054799,0.024420964,1
0.150961314,0.304773124,0.359947775,9.95E-08,0.328442285,0.426241139,0.202054799,0.024420964,1
