Input,Case3_HNoise,Case3_HPF(1),Case3_LPF(2),Case3_Kal(3),Case3_HPF_Kal(13),Case3_LPF_Kal(23),Case3_EKF(4),Case3_Label
-0.290769525,0.013360917,0.097390764,0.343232455,0.149716617,-0.019812331,0.292088012,0.545566312,23234
-0.287419489,0.044664254,0.274961602,0.343849654,0.149716617,-0.019812331,0.292088012,0.545566312,23234
-0.28398657,-0.015480236,-0.12702852,0.344209796,0.149716617,-0.019812331,0.292088012,0.545566312,23234
-0.280471759,-0.117163799,-0.738945232,0.343085055,0.149716617,-0.019812331,0.292088012,0.545566312,23234
-0.27687607,-0.172270764,-0.998054414,0.340521911,0.149716617,-0.019812331,0.292088012,0.545566312,23234
-0.273200539,-0.135490141,-0.665897387,0.337798702,0.149716617,-0.019812331,0.292088012,0.545566312,23234
-0.269446226,-0.045972786,-0.047528792,0.336250637,0.149716617,-0.019812331,0.292088012,0.545566312,23234
-0.265614214,0.008665249,0.288949144,0.33604255,0.149716617,-0.019812331,0.292088012,0.545566312,23234
-0.261705607,-0.027101955,0.034697055,0.33601771,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.257721533,-0.125658385,-0.575916224,0.334761709,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.253663142,-0.201634611,-0.98079146,0.331903273,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.249531602,-0.190394536,-0.806890668,0.328456049,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.245328106,-0.107460018,-0.213206742,0.325887133,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.241053865,-0.034238655,0.255413619,0.324768713,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.236710112,-0.043176521,0.169199171,0.324252523,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.2322981,-0.131150106,-0.391416485,0.322850274,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.227819102,-0.222336585,-0.909745522,0.319802546,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.223274407,-0.237923517,-0.907886658,0.315777587,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.218665328,-0.168567189,-0.386105776,0.312257543,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.213993194,-0.082981745,0.177408106,0.31017642,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.20925935,-0.064762293,0.266187176,0.309062028,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.204465164,-0.135526532,-0.19967752,0.307470796,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.199612016,-0.235038135,-0.790068648,0.304315699,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.194701307,-0.276586362,-0.960290996,0.299866397,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.189734453,-0.226706133,-0.55186229,0.29550207,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.184712886,-0.135944304,0.061778366,0.29244419,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.179638054,-0.092385771,0.318608082,0.290634306,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.17451142,-0.140667283,-0.015259185,0.288788617,0.06130733,0.007442363,0.314052861,0.475046262,23234
-0.169334463,-0.240937297,-0.63053953,0.285579137,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.164108675,-0.305493996,-0.959133965,0.280855515,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.158835564,-0.279416642,-0.696436707,0.275784161,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.15351665,-0.191058166,-0.081389049,0.271776767,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.148153468,-0.12597636,0.32320142,0.269193347,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.142747562,-0.148271183,0.148102745,0.267012194,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.137300493,-0.241650331,-0.442872028,0.263770217,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.131813832,-0.32440709,-0.903474627,0.258909098,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.126289159,-0.324539918,-0.807240534,0.253289628,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.120728069,-0.245949152,-0.239579361,0.248401341,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.115132165,-0.164849896,0.280749472,0.244994102,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.109503061,-0.159699067,0.278580847,0.242389767,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.10384238,-0.239061339,-0.240792363,0.239106761,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.098151754,-0.333733722,-0.796486489,0.234223352,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.092432824,-0.360369385,-0.874150265,0.228226221,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.08668724,-0.298105282,-0.398858007,0.222564167,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.080916658,-0.207742496,0.196003047,0.218317255,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.075122743,-0.175844977,0.367185924,0.215205005,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.069307165,-0.235152043,-0.038958377,0.211845466,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.063471601,-0.334477015,-0.645217778,0.207027003,-0.089814984,-0.311548584,0.299815999,0.323379872,23234
-0.057617733,-0.385767052,-0.890327268,0.200823504,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
-0.051747251,-0.345057585,-0.544994478,0.194527708,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
-0.045861847,-0.252892219,0.077288832,0.189463938,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
-0.039963217,-0.19704623,0.4084685,0.18577181,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
-0.034053064,-0.231825507,0.148193162,0.182279173,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
-0.028133091,-0.32813711,-0.460045278,0.177581099,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
-0.022205005,-0.400236359,-0.852778195,0.171332896,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
-0.016270516,-0.384559284,-0.664611923,0.16456836,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
-0.010331335,-0.298162264,-0.064170252,0.15875067,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
-0.004389174,-0.223039706,0.400936243,0.154428516,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
0.001554251,-0.230738028,0.307579566,0.150733022,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
0.007497229,-0.316575497,-0.253865073,0.146177982,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
0.013438045,-0.403945904,-0.762611113,0.14002768,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
0.019374985,-0.414749287,-0.746270735,0.132974724,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
0.025306339,-0.34119604,-0.215167382,0.126504695,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
0.031230395,-0.252968017,0.347154211,0.121531753,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
0.037145445,-0.233152769,0.428495446,0.117559615,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
0.043049784,-0.30185266,-0.041084492,0.113139294,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
0.048941708,-0.397702304,-0.624966768,0.107202767,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
0.05481952,-0.434287102,-0.781399652,0.100046384,-0.237791018,-0.600937926,0.250319751,0.130257865,23234
0.060681523,-0.37959193,-0.361583983,0.093059899,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.066526028,-0.28543523,0.253520135,0.08745023,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.072351349,-0.239826932,0.503444847,0.08313333,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.078155806,-0.286052115,0.163504652,0.078812969,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.083937726,-0.382874511,-0.448630254,0.073174004,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.089695441,-0.442448582,-0.764999969,0.066093034,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.095427291,-0.411083957,-0.489536091,0.058753392,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.101131622,-0.318607806,0.12973286,0.052558725,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.106806791,-0.250941587,0.528716211,0.04784403,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.112451161,-0.271104998,0.345881981,0.043569206,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.118063103,-0.361275721,-0.245353807,0.038276867,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.123640999,-0.439174977,-0.696066554,0.03143381,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.129183242,-0.43371407,-0.58650337,0.023922796,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.134688233,-0.35035286,-0.012003493,0.017232503,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.140154384,-0.26607986,0.50465461,0.012090405,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.145580119,-0.258629256,0.493891795,0.0077955,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.150963874,-0.33501238,-0.028944428,0.002864373,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.156304096,-0.425071479,-0.577691896,-0.003603395,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.161599245,-0.445982406,-0.642350621,-0.011095813,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.166847794,-0.378402771,-0.157976009,-0.018157641,-0.308691474,-0.481260955,0.171689825,-0.037748494,23234
0.17204823,-0.284255275,0.435609796,-0.023726762,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.177199053,-0.249796326,0.598186771,-0.02810912,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.182298778,-0.306312383,0.185811225,-0.032695874,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.187345934,-0.401355442,-0.416844636,-0.038682809,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.192339066,-0.446963633,-0.650160151,-0.045969376,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.197276733,-0.40053312,-0.294080463,-0.053249577,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.202157513,-0.303988069,0.329564466,-0.05921114,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.206979997,-0.245235982,0.652947235,-0.063740464,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.211742795,-0.277346191,0.384299299,-0.068025512,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.216444533,-0.369758434,-0.223839977,-0.073462066,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.221083856,-0.436380116,-0.606808443,-0.080368907,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.225659426,-0.414739771,-0.406970542,-0.0876932,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.230169924,-0.323423392,0.197472616,-0.093976935,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.234614048,-0.24498693,0.656318935,-0.098695897,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.238990517,-0.25005514,0.553217012,-0.102740107,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.243298069,-0.332389934,-0.011543891,-0.107594039,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.247535463,-0.414626108,-0.513240919,-0.113970295,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.251701475,-0.419401031,-0.485146978,-0.121152956,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.255794906,-0.340482002,0.052360951,-0.127654304,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.259814573,-0.248497092,0.610534741,-0.132581153,-0.296473374,-0.02282558,0.073981531,-0.148383846,23234
0.263759319,-0.226000584,0.681606326,-0.136454573,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.267628005,-0.291573523,0.205625758,-0.14072936,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.271419517,-0.382740996,-0.374422641,-0.146455064,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.27513276,-0.413411911,-0.519899574,-0.153309594,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.278766664,-0.353031403,-0.09173479,-0.159893929,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.282320181,-0.254673519,0.521710827,-0.165016951,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.285792287,-0.206245882,0.761700946,-0.168789156,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.289181979,-0.24966856,0.412821869,-0.172519673,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.292488281,-0.342333698,-0.198968609,-0.177511277,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.29571024,-0.396279757,-0.5060268,-0.183861263,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.298846925,-0.359063746,-0.220913598,-0.190370639,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.301897433,-0.261977886,0.399333853,-0.195645136,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.304860884,-0.191280529,0.789519452,-0.199375771,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.307736424,-0.208891494,0.595925376,-0.202621613,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.310523222,-0.295464158,0.001517162,-0.206834786,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.313220476,-0.368173561,-0.442275391,-0.212524114,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.315827408,-0.356866225,-0.322541665,-0.218786047,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.318343266,-0.268559892,0.255480251,-0.224134132,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.320767324,-0.180992415,0.765157579,-0.22786442,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.323098883,-0.171150934,0.742645214,-0.23070146,-0.261236979,0.329390373,-0.031236521,-0.223659768,23234
0.325337272,-0.244491266,0.213341405,-0.23413095,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.327481845,-0.329922892,-0.331464632,-0.239032618,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.329531982,-0.345170304,-0.386283097,-0.244870236,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.331487094,-0.272417806,0.10383008,-0.250183485,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.333346616,-0.174690279,0.692756603,-0.253929435,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.335110012,-0.137909505,0.843473618,-0.256440305,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.336776773,-0.191899216,0.421788772,-0.259116933,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.338346419,-0.282966439,-0.180285219,-0.263139781,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.339818498,-0.323267739,-0.4049465,-0.268382575,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.341192584,-0.271573255,-0.041445755,-0.273527371,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.342468282,-0.171174448,0.580150632,-0.277275254,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.343645223,-0.110083354,0.892420894,-0.279539568,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.344723069,-0.140115961,0.612271669,-0.281524618,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.345701508,-0.229254084,0.001211568,-0.284617488,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.346580259,-0.291084008,-0.375079766,-0.289111837,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.347359067,-0.264246143,-0.166836033,-0.293937008,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.348037709,-0.168850053,0.438221104,-0.297641498,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.348615988,-0.087987128,0.887471373,-0.299726606,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.349093738,-0.091338078,0.771471364,-0.301104097,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.349470821,-0.171110152,0.200393877,-0.303257112,-0.252864123,0.271365889,-0.132683735,-0.298179003,23234
0.349747128,-0.249203117,-0.297265458,-0.306875786,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.34992258,-0.249015625,-0.260585625,-0.311221967,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.349997127,-0.165873521,0.280010156,-0.314807125,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.349970745,-0.071328643,0.830724437,-0.316760178,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.349843444,-0.047375794,0.888379716,-0.317627658,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.34961526,-0.111068527,0.403036599,-0.31887056,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.349286259,-0.198841615,-0.176093033,-0.321520456,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.348856535,-0.224954073,-0.313650218,-0.325230447,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.348326212,-0.160320479,0.119663684,-0.328593498,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.347695444,-0.05925344,0.728209605,-0.330435481,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.346964412,-0.009530305,0.955158712,-0.330894108,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.346133328,-0.051692561,0.594437495,-0.331291797,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.34520243,-0.141773666,-0.019809939,-0.332919336,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.344171987,-0.191723185,-0.320433138,-0.335848668,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.343042297,-0.150361466,-0.028711513,-0.33886629,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.341813685,-0.050435486,0.589390567,-0.340588517,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.340486505,0.021487041,0.967749544,-0.340733236,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.33906114,0.004606093,0.760573436,-0.340378901,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.337538002,-0.080212933,0.160320793,-0.34097266,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.335917528,-0.149624317,-0.279245376,-0.342999532,-0.25103362,-0.012949785,-0.219779761,-0.366727165,23234
0.334200188,-0.13443123,-0.152185306,-0.345536181,-0.192732425,-0.082567545,-0.282657971,-0.383411179,23234
0.332386475,-0.043206531,0.426397854,-0.34709956,-0.192732425,-0.082567545,-0.282657971,-0.383411179,23234
